Name,Link,Distributer,Developer,Release Date,Also On,Summary,Metascore,Meta Status,# of Critic Reviews,Critic Positive,Critic Mixed,Critic Negative,Userscore,Userscore Status,# of User Reviews,User Positive,User Mixed,User Negative,Genres,# Of Players,Rating,Awards
broken-sword-5---the-serpent39s-curse,https://www.metacritic.com/game/switch/broken-sword-5---the-serpent39s-curse,Revolution Software,"Revolution Software, Ravenscourt","Sep 21, 2018","iPhone/iPad, PC, PlayStation 4, PlayStation Vita, Xbox One","
Paris in the spring. Shots ring out from a gallery.

A robbery... a murder... and the beginning of another epic Broken Sword adventure.

From multi-award winning Revolution comes the latest mystery in this much loved adventure-puzzle series.

Playing as intrepid American George Stobbart and sassy French journalist Nico Collard, you find yourself on the trail of a stolen painting - and a murderous conspiracy. A conspiracy whose roots lie in mysteries older than the written word... Collapse",75.0,generally favorable reviews,20.0,13.0,7.0,0.0,7.5,generally favorable reviews,21.0,1.0,0.0,0.0,"Adventure, General, Point-and-Click",No Online Multiplayer,T,#28 Most Shared Switch Game of 2018
overland,https://www.metacritic.com/game/switch/overland,Finji,Finji,"Sep 19, 2019","iPhone/iPad, PC, PlayStation 4, PlayStation 5, Xbox One","Lead a group of desperate survivors across a desolate wasteland and discover new stories in this tactical, squad-based roguelike.",75.0,generally favorable reviews,8.0,6.0,2.0,0.0,6.7,mixed or average reviews,6.0,1.0,0.0,0.0,"Strategy, Turn-Based, Tactics",No Online Multiplayer,E10+,
pato-box,https://www.metacritic.com/game/switch/pato-box,Bromio,Bromio,"Jul 9, 2018","PC, PlayStation 4, PlayStation Vita, Xbox One","Pato Box is an adventure/fighting game inspired by the ""Punch-Out!!"" series. Is a surreal boxing quest with a luck! Test your reflexes as you fight your way through an evil corporation in search for retribution. Uncover their deepest secrets by exploring thrilling 3D environments with a graphic novel/comic book art style. Find the henchmen who took your dream away in an action-packed and fast-paced fights that will test you to the limit as a true boxing champion! Will you chicken out or learn how to DUCK? Collapse",74.0,mixed or average reviews,14.0,8.0,6.0,0.0,7.5,generally favorable reviews,13.0,2.0,0.0,0.0,"Sports, Individual, Combat, Boxing / Martial Arts",No Online Multiplayer,T,
zombie-rollerz-pinball-heroes,https://www.metacritic.com/game/switch/zombie-rollerz-pinball-heroes,Daedalic Entertainment,Firefly Games Inc.,"Mar 2, 2022","iPhone/iPad, PC","
Slam giant, super powered pinballs into waves of adorkable zombies - it's a new hot-take on Classic Pinball fused with Tower Defense! Grab your copy today to see for yourself the hot new game that is making a name for itself on Apple Arcade!

Choose your Hero, hop aboard a Pinball Ballista and explore a constantly changing world in this epic new game. You'll have to stay one step ahead of the Zombie Plague, fight through hordes of zombies, and face each unique Zombie Boss in order to carry the day. The game changes each run through, so you can play again and again to collect all of the heroes, defeat each zombie boss, and become a Pinball Hero! Collapse",74.0,mixed or average reviews,12.0,8.0,3.0,1.0,tbd,no user score yet,,,,,"Action, Pinball",No Online Multiplayer,E,
ghosts-n-goblins-resurrection,https://www.metacritic.com/game/switch/ghosts-n-goblins-resurrection,Capcom,Capcom,"Feb 25, 2021","PC, PlayStation 4, Xbox One","Ghosts ‘n Goblins Resurrection is a reboot that brings the beloved Capcom franchise back to life and into the 21st century. Paying homage to Ghosts ‘n Goblins and Ghouls ‘n Ghosts, the latest entry combines the franchise’s action platforming gameplay with storybook-like graphics and challenging new obstacles. The game follows the valiant knight Arthur as he runs, jumps and battles his way through eerie stages set in the Demon Realm, a demonic fantasy world. Brave knights will need to proceed with extreme caution as terrifying dangers await, including familiar enemies like Zombie, Skeleton Murderer, Pigman and Red Arremer. Ghosts ‘n Goblins Resurrection is a nostalgic, yet fresh adventure that welcomes back its faithful fans, while introduces a new generation of heroes to challenge one of gaming's classic series.
Collapse",74.0,mixed or average reviews,74.0,45.0,26.0,3.0,6.8,mixed or average reviews,81.0,22.0,4.0,12.0,"Action, Platformer, 2D",No Online Multiplayer,E10+,#28 Most Discussed Switch Game of 2021
tricky-towers,https://www.metacritic.com/game/switch/tricky-towers,WeirdBeard,WeirdBeard,"Oct 11, 2018","PC, PlayStation 4, Xbox One","
With your brilliant robe and magic powers, it's time to build some Tricky Towers!

Tricky Towers is a multiplayer physics-based tower building game. In a game of Tricky Towers you stack your bricks to create a stable tower and try to topple those of your opponents. To spice it up you can cast magic to support your structure and fend off the dark spells of your rivals in this frantic physics party game.

Tricky Towers offers local and online multiplayer with up to 4 players in Race, Survival and Puzzle mode. It also features 50 single player trials for players to test their skills or practice for online play.

With spells flying everywhere and bricks tumbling down, Tricky Towers makes for a chaotically good time! Collapse",74.0,mixed or average reviews,8.0,4.0,4.0,0.0,7.5,generally favorable reviews,11.0,1.0,1.0,0.0,"Puzzle, Stacking",No Online Multiplayer,,
aegis-defenders,https://www.metacritic.com/game/switch/aegis-defenders,"Humble Bundle , Humble Games","Humble Bundle, GUTS Department","Feb 8, 2018","PC, PlayStation 4","Take on wild beasts, ruthless soldiers, and ancient gods in this 2D Action-Platformer inspired by Tower-Defense combat.",74.0,mixed or average reviews,23.0,16.0,6.0,1.0,7.0,mixed or average reviews,24.0,1.0,3.0,2.0,"Role-Playing, Action RPG",No Online Multiplayer,E10+,
furi,https://www.metacritic.com/game/switch/furi,The Game Bakers,The Game Bakers,"Jan 11, 2018","PC, PlayStation 4, PlayStation 5, Xbox One","Fight your way free in our frenzied all-boss fighter, and discover what’s waiting behind the last gate. Furi is all about the tension of one-on-one fights against deadly adversaries. It’s an intense, ultra-responsive game with a unique mix of fast-paced sword fighting and dual-stick shooting. Each of the formidable guardians - designed by Afro Samurai creator Takashi Okazaki - has a unique and surprising combat style that requires focus and skill to defeat. The high-energy action gets a boost from an explosive soundtrack composed by electro musicians including Carpenter Brut. Collapse",74.0,mixed or average reviews,16.0,9.0,7.0,0.0,7.2,mixed or average reviews,56.0,9.0,4.0,4.0,"Action, Action Adventure, General, Fighting, 3D",No Online Multiplayer,M,#95 Most Discussed Switch Game of 2018
neo-cab,https://www.metacritic.com/game/switch/neo-cab,Chance Agency,Chance Agency,"Oct 3, 2019","iPhone/iPad, PC","Stay human in a world overcome by automation. Play as Lina, one of the last human driver-for-hire on the streets of Los Ojos. Your friend and only lifeline has gone missing; with no money and nowhere to stay, the only thing you can do is keep driving. Choose what passengers to pick up and how you engage with them to learn their stories. Balance your own emotional wellbeing with the needs of your pax as you strive to keep your perfect rating, and your job. Maybe someone in this city can help you with your own story? Collapse",74.0,mixed or average reviews,18.0,9.0,9.0,0.0,6.8,mixed or average reviews,24.0,5.0,3.0,1.0,"Adventure, General",No Online Multiplayer,T,
sky-force-reloaded,https://www.metacritic.com/game/switch/sky-force-reloaded,"Infinite Dreams , Infinite Dreams Inc.","Infinite Dreams, Infinite Dreams Inc.","Feb 1, 2018","iPhone/iPad, PC, PlayStation 4, Xbox One","The best mobile shooter is now ready to rock your iPhone!Sky Force Reloaded is an award winning and highly acclaimed vertical shooter. It features 3d interactive objects, outstanding graphics, special effects, high quality soundtrack and 100% of pure gameplay.Ever wanted to play a good arcade vertical shooter? This one is for you!----------------------------------------------PRESS:IGN Review:9.5/10 - Force your friend to buy this one.AppSmile.com5/5 - With its recent introduction into the App Store, Sky Force Reloaded (or perhaps re-Reloaded) is a title no arcade junkie should miss.PocketGamer:10/10 - Graphically, Sky Force: Reloaded is stunning. The whole game screams quality.PocketPlayers.deOne of the best, if not THE best shooters!----------------------------------------------FEATURES:- 8 large levels- plenty of enemies,- interactive environment elements*- upgradable weapons- dynamic weather (rain, clouds, wind)- highscoresRecommended for fans of Raiden, 1942, 1945, iFighter, Siberian Strike Collapse",74.0,mixed or average reviews,16.0,8.0,8.0,0.0,7.5,generally favorable reviews,25.0,5.0,1.0,1.0,"Action, Shooter, Shoot-'Em-Up, Vertical",No Online Multiplayer,E10+,
narita-boy,https://www.metacritic.com/game/switch/narita-boy,Team17,Studio Koba,"Mar 30, 2021","PC, PlayStation 4, Xbox One","Become symphonic in Narita Boy! A radical action-adventure as a legendary pixel hero trapped as a mere echo within the Digital Kingdom. Discover the mysteries behind the Techno-sword, lock swords with the corrupt and tainted Stallions. Save the world!",74.0,mixed or average reviews,16.0,12.0,4.0,0.0,7.2,mixed or average reviews,31.0,10.0,3.0,0.0,"Action Adventure, General",No Online Multiplayer,T,#76 Most Discussed Switch Game of 2021
lode-runner-legacy,https://www.metacritic.com/game/switch/lode-runner-legacy,Tozai Games,"Tozai Games, Tozai Games, Inc.","Mar 29, 2018","PC, PlayStation 4","Lode Runner, the Action Puzzle masterpiece, is back at it in the white Vans. Regain stolen gold from the enemies in the labyrinth, play with your friends in Local Multiplayer Mode, create levels and characters, and share with players all around the world.",74.0,mixed or average reviews,7.0,5.0,2.0,0.0,7.5,generally favorable reviews,6.0,1.0,0.0,0.0,"Puzzle, Action",No Online Multiplayer,E,
portal-knights,https://www.metacritic.com/game/switch/portal-knights,"505 Games , Keen Games",Keen Games,"Nov 22, 2017","iPhone/iPad, PC, PlayStation 4, Xbox One","Leave the familiar world behind and step into the fantastic unknown with Portal Knights, a cooperative 3D sandbox action-RPG. Level up your character and craft powerful gear to defeat your enemies in real-time tactical combat. Explore dozens of randomly-generated islands and restore peace to a world torn apart by The Fracture. Collapse",74.0,mixed or average reviews,18.0,9.0,9.0,0.0,7.4,mixed or average reviews,52.0,5.0,2.0,2.0,"Action, Role-Playing, General, Action RPG",No Online Multiplayer,E10+,"#86 Best Switch Game of 2017
#100 Most Discussed Switch Game of 2017
#74 Most Shared Switch Game of 2017"
actraiser-renaissance,https://www.metacritic.com/game/switch/actraiser-renaissance,Square Enix,"Square Enix, Sonic Powered","Sep 23, 2021","iPhone/iPad, PC, PlayStation 4","
Heaven, earth and mankind - Create and destroy everything according to your will!
Experience the revival of the 90's classic hit ""Actraiser"".

ABOUT
Actraiser Renaissance combines 2D platforming action (Realm Acts) with a City-building simulation (Realm Management) in the ultimate battle between good and evil!

Featuring the soundtrack that sent shockwaves through the gaming world when it was first released, composed by the legendary Yuzo Koshiro - now remastered!

Help humanity flourish by playing as the Lord of Light and their loyal angel in a world beset by evil.

NEW FEATURES:

* Remastered 2D graphics present the game in beautiful HD
* 15 new music tracks, as well as re-arranged original tracks by Actraiser composer Yuzo Koshiro!
* New stories, expanded action and realm management gameplay, additional action stages, an all-new realm, and new more powerful bosses!
* Auto-save and difficulty levels

GAME SYSTEM
Realm Acts: Strategically cast powerful fire, ice, and other magic in these 2D action stages. Humans return to reclaim the realm after you conquer these stages, allowing you to begin cultivating your settlements.

New magic that was not available in the original game has been added along with the ability to dodge. Players can also attack with upward and downward motions for a more dynamic action experience. You will need every new trick in your arsenal to defeat stronger bosses at the end of the new action stages.

Realm Management: Help humanity flourish by cultivating your settlements and offering guidance. Use your miraculous powers to summon lightning and trigger earthquakes to remove obstacles such as trees and boulders that impede the growth of your chosen. Play as the Lord of Light's angel and use your mighty bow and arrows to drive back the evil monsters that prey on your people.

Protect your settlements from enemy raids in real-time strategic battles. The placement of your forts and timing of your miracles is key to achieving victory in these engagements.

Experience all-new tales of humanity's struggles to overcome their flaws and failings as they learn to love one another and together grow stronger. Altogether, these new scenarios amount to more than twice the story present in the original. Explore the vast new realm and enjoy building your settlements for longer than ever before!

MUSIC
The original Actraiser composer, Yuzo Koshiro, has re-arranged all of the iconic original tracks and added 15 new tracks as well. Players can listen to the original music or switch to the re-arranged versions while playing the game. Tired from protecting and raising your villagers? Then just sit back, relax, and enjoy the tunes. Collapse",74.0,mixed or average reviews,18.0,10.0,8.0,0.0,7.7,generally favorable reviews,26.0,8.0,5.0,1.0,"Action Adventure, General",No Online Multiplayer,E10+,#64 Most Discussed Switch Game of 2021
darksiders-genesis,https://www.metacritic.com/game/switch/darksiders-genesis,THQ Nordic,Airship Syndicate Entertainment,"Feb 14, 2020","PC, PlayStation 4, Stadia, Xbox One","From the dawn of creation, the council has maintained the Balance across existence. Carrying out their orders are the Horsemen, Nephilim (powerful beings spawned from the unnatural union of angels and demons) who have pledged themselves to the Council and been granted immense power.

However, this power came at a tragic cost: the Horsemen were ordered to use their newfound strength to wipe out the rest of their kind. What followed was a bloody battle on Eden where the Horsemen, obeying the will of the Council, annihilated the Nephilim.

Darksiders: Genesis is an action/adventure that tears its way through hordes of demons, angels, and everything in-between on its way to Hell and back with guns blazing and swords swinging. Genesis gives players their first look at the world of Darksiders before the events of the original game, as well as introduces the horseman Strife. Collapse",74.0,mixed or average reviews,16.0,8.0,8.0,0.0,7.7,generally favorable reviews,40.0,7.0,4.0,3.0,"Role-Playing, Action RPG",2,T,#90 Most Discussed Switch Game of 2020
the-raven-remastered,https://www.metacritic.com/game/switch/the-raven-remastered,THQ Nordic,THQ Nordic,"Jan 22, 2019","PC, PlayStation 4, Xbox One","London, 1964. An ancient ruby is stolen from the British Museum. At the crime scene: a raven feather. Is somebody trying to follow in the footsteps of The Raven, the legendary master thief who disappeared years before? Constable Anton Jacob Zolner finds himself in the middle of the kind of murder mystery he so far only knew from reading his favourite crime novels. Nothing is what it seems. Everyone has something to hide. And the Raven is always one step ahead... Collapse",74.0,mixed or average reviews,9.0,4.0,5.0,0.0,6.8,mixed or average reviews,14.0,1.0,2.0,0.0,"Adventure, Point-and-Click",No Online Multiplayer,T,
the-room,https://www.metacritic.com/game/switch/the-room,Team17,Fireproof Games,"Oct 18, 2018","iPhone/iPad, PC, PC","Following a trail of mysterious letters, you find yourself entangled in a journey shrouded with secrets and deception. Trapped in The Room with only an elaborate puzzle box, you must delve into the unknown using only your wits to unlock the answers you desperately seek.",74.0,mixed or average reviews,21.0,12.0,9.0,0.0,8.0,generally favorable reviews,19.0,4.0,0.0,0.0,"Adventure, General",No Online Multiplayer,E,#90 Most Shared Switch Game of 2018
icey,https://www.metacritic.com/game/switch/icey,X.D. Network Inc.,X.D. Network Inc.,"May 31, 2018","iPhone/iPad, PC, PlayStation 4","
[ABOUT THIS GAME]

ICEY is a 2D side-scrolling action game. As you follow the narrator's omnipresent voice, you will see through ICEY's eyes and learn the truth about her world.

""Alright, you caught me! This ISN'T really just a simple 2D action game, and you WON'T be seeing through ICEY's eyes... NOR will you learn the truth about her world."" says the narrator.

""ICEY is a Meta game in disguise. The narrator will constantly urge you in one direction, but you must ask, ""Why? Why am I following his directions? Why can't I learn the truth about this world and ICEY's purpose here?"" Fight against his tyranny, and uncover what's really going on for yourself!

In fact, you can become ICEY, and let loose the shackles of your own identity. You are ICEY, and ICEY is you... if you want it that way. Feel free to keep hold of your own self, if you wish.

Now Is the Time For You to Discover the Truth.

[FEATURES]

Fast-paced Combat:
Crush enemies in the palm of your hand.
Attack! Dodge! Counterattack! Do not hesitate.
This is the only way to survive!

Incredible Combos:
With simple controls, amazing combos are easy to unleash, even for beginners.
Every skill is special in its own way. Master your favorites and create your own fighting style!

Massive Cyborg Bosses:
Can you withstand the onslaught of attacks from terrifying cyborg bosses?
Every boss unleashes flurries of different attacks. It's up to you to find their weak spots and tear them apart!

-Nominated, Tokyo Game Show 2016 DENGEKI PlayStation Best Indie Game
-Official Selection, 2016 Gamescom Indie Arena Booth
-Most Promising Game 2nd Prize, Taipei Game Show 2016
-Official Selection, Casual Connect Asia 2016
-Official Selection, IGF China 2015
-Best Technology Award, Indieplay 2015 Collapse",74.0,mixed or average reviews,13.0,9.0,4.0,0.0,7.8,generally favorable reviews,17.0,3.0,0.0,0.0,"Action, Platformer, 2D",No Online Multiplayer,E10+,
hotshot-racing,https://www.metacritic.com/game/switch/hotshot-racing,Sumo Digital,Lucky Mountain Games,"Sep 10, 2020","PC, PlayStation 4, Xbox One","
A blistering arcade-style racer fusing drift handling, razor-sharp retro visuals and an incredible sense of speed.

Hotshot Racing is a blisteringly fast arcade-style racing game fusing drift handling, razor-sharp retro visuals and an incredible sense of speed to create an exhilarating driving experience.

16 racing circuits provide the twists, turns and straights conducive to searingly quick racing. Take in coastal, jungle, alpine and Las Vegas desert environments, with each course modelled with the most vivid colours and blue skies for miles.

Time Trial and Grand Prix modes cater to those who like to compete in classic racing formats, while ‘Cops and Robbers’ and ‘Drive or Explode’ modes offer exhilarating new ways to play.

Each mode is available in single-player, four-player split-screen and eight-player online, while Time Trial is single-player only. Single-player modes run at a blistering 60FPS to deliver one of the fastest depictions of racing possible.

Smash lap records to rise-up the global online leaderboards or download ghost laps to match your racing lines against the very best. Collapse",74.0,mixed or average reviews,16.0,12.0,4.0,0.0,6.8,mixed or average reviews,22.0,8.0,3.0,4.0,"Racing, Arcade, Automobile",8,E,#79 Most Discussed Switch Game of 2020
semblance,https://www.metacritic.com/game/switch/semblance,"Good Shepherd Entertainment , Nyamakop",Nyamakop,"Jul 24, 2018",PC,"Semblance is a innovative platformer with deformable terrain, set in a beautiful minimalist world. It's a game that asks, what if you could deform and reshape the world itself? Semblance takes the idea of a 'platform' in a platformer and turns it on it’s head. What if platforms were actually part of the gameplay, part of the way you solved problems? Collapse",74.0,mixed or average reviews,27.0,12.0,15.0,0.0,7.2,mixed or average reviews,9.0,1.0,1.0,0.0,"Action, Platformer, 2D",No Online Multiplayer,E,#33 Most Shared Switch Game of 2018
starlink-battle-for-atlas,https://www.metacritic.com/game/switch/starlink-battle-for-atlas,Ubisoft,Ubisoft Toronto,"Oct 16, 2018","PC, PlayStation 4, Xbox One","Starlink: Battle for Atlas is an action-adventure game through which you assemble a custom Starship model mounted to your game controller to launch into an interplanetary adventure. Lead a group of heroic interstellar pilots who use modular starships to mix and match their unique gear and skills on the fly. Travel the stars to unite the galaxy against villainous destructive forces. Modular, customizable starships: Mix and match pilots, hulls, wings, and weapons to assemble the starship of your dreams with a level of customization and creativity. Changes to your physical ship instantly appear in-game allowing you to immediately jump into the battle. Starships at your fingertips - Take control of your starship in a whole new way. Your custom starship attaches directly to your game controller as you pilot through Atlas. Open, living star system - Travel seamlessly through the vast exotic alien worlds of the Atlas Star System, full of unique challenges to discover and overcome. Explore 7 massive unique planets and space. Plus, fly directly from the planet into space for more battles and back to another world. Creative combat - Build your unique play style. Experiment with different pilot abilities and weapons to discover and unleash devastating combos upon your enemies and overcome deadly challenges. [Ubisoft] Collapse",74.0,mixed or average reviews,63.0,39.0,22.0,2.0,7.8,generally favorable reviews,228.0,56.0,14.0,6.0,"Simulation, Space, Combat",No Online Multiplayer,E10+,"#21 Most Discussed Switch Game of 2018
#6 Most Shared Switch Game of 2018"
mindseize,https://www.metacritic.com/game/switch/mindseize,First Press Games,Kamina Dimension,"Sep 29, 2020",PC,"
MindSeize is a single player 2D Metroidvania game set in a sci-fi universe. Explore untamed planets and stop the mysterious organization that stole the mind of your daughter.

You play as the private investigator M.C. Fox, who is chasing a dangerous criminal organization 'The Ascended' across the universe. The first confrontation between M.C. and the leader of The Ascended severely injured M.C. and left him crippled. They also managed to seize the mind of his daughter Taryn. This left only one choice for our protagonist: hire a crew, connect his consciousness into a robotic body called MAG and continue the chase! Collapse",74.0,mixed or average reviews,7.0,3.0,4.0,0.0,8.0,generally favorable reviews,13.0,3.0,2.0,0.0,"Action, Platformer, 2D",No Online Multiplayer,E10+,
the-coma-2-vicious-sisters,https://www.metacritic.com/game/switch/the-coma-2-vicious-sisters,"Headup Games , Digerati Distribution",Devespresso Games,"Jun 19, 2020","PC, PlayStation 4, Xbox One","Mina Park, a student of Sehwa High, awakens at night in her school. It isn't long before she realizes that something is amiss. The once-familiar school where she spends her evenings studying looks twisted by something dark and sinister. She finds herself pursued by someone or something that looks eerily like her teacher. To survive, Mina must venture beyond the boundaries of her school and into the surrounding district. There, she will encounter strange creatures, mysterious strangers, and uneasy allies.

The Coma 2: Vicious Sisters is an atmospheric, story-driven game. Immerse yourself in the warped Sehwa district as you encounter an engaging cast of characters, solve puzzles, discover revealing clues, and fight for survival against a relentless psycho.

Heroines, forced to confront their worst fears, rarely emerge unscathed. Over the course of the story, Mina will encounter dangerous scenarios from which she could sustain permanent damage. Craft items to anticipate future dangers to avoid injury.

Dark Song is now more fearsome and powerful than ever before. Falling into her grasp could spell instant death. Running and wielding your flashlight makes you an easy target. You must precariously balance the urgency of exploration with your absolute need to survive! Collapse",74.0,mixed or average reviews,7.0,2.0,5.0,0.0,6.8,mixed or average reviews,5.0,2.0,0.0,0.0,"Action Adventure, Survival",No Online Multiplayer,T,
immortal-redneck,https://www.metacritic.com/game/switch/immortal-redneck,Crema Games,Crema Games,"May 10, 2018","PC, PlayStation 4, Xbox One","Immortal Redneck mixes old-school first-person shooter action with rogue-lite mechanics. Frantic gameplay, twitch controls and an arcade-style feel meet randomly generated dungeons, a complete skill tree, permanent death and nine classes with different traits.",74.0,mixed or average reviews,9.0,6.0,3.0,0.0,7.3,mixed or average reviews,22.0,3.0,3.0,0.0,"Action, Shooter, First-Person, Arcade",No Online Multiplayer,M,
monster-sanctuary,https://www.metacritic.com/game/switch/monster-sanctuary,Team17,Moi Rai Games,"Dec 8, 2020","PC, PlayStation 4, Xbox One","Embark on an epic adventure using the powers of the monsters you collect, and the team you build, to unlock an ever-expanding world. On your quest to become the ultimate Monster Keeper you’ll unravel the cause of a mystery that threatens the peace between humans and monsters.",74.0,mixed or average reviews,11.0,4.0,7.0,0.0,7.8,generally favorable reviews,30.0,14.0,3.0,1.0,"Action Adventure, General",No Online Multiplayer,E10+,#61 Most Discussed Switch Game of 2020
super-mutant-alien-assault,https://www.metacritic.com/game/switch/super-mutant-alien-assault,Fellow Traveller,Cybernate,"Jul 12, 2019","PC, PlayStation 4, PlayStation Vita, Xbox One","Three fleets of spaceships flee a doomed Earth carrying the last humans in cryostasis. Pursued by aliens, its up the lowly security droids to save humanity. Taking up arms solo or with a friend, you must dance with death in a brutal and addictive arcade platformer shooter inspired by Super Crate Box and stuffed to the brim with unlockables.

Fight through rapid fire single screen levels each with a random combination of platform layout, objective, vending machines and enemies. Dodge and weave amongst the aliens to stay alive but dont leave them standing too long or the ships radiation will mutate them into bigger, nastier versions.

Only by unlocking and mastering the wild variety of weapons, explosives, special abilities, defense moves and perks can you hope to survive across all three galaxies, rid your ship of the mutant menace and get back to that nice boring life you had before this nightmare. Collapse",74.0,mixed or average reviews,7.0,4.0,3.0,0.0,tbd,no user score yet,1.0,0.0,2.0,0.0,"Action, Platformer, 2D",No Online Multiplayer,T,
devil-may-cry,https://www.metacritic.com/game/switch/devil-may-cry,Capcom,Capcom,"Jun 24, 2019",PlayStation 2,"Legends tell of a demon swordsman named Sparda, who awoke to justice and rebelled against the devil, waging a one-man support of the human world. Now, 2,000 years later, a dark figure named Dante--private investigator of the supernatural--finds clues that the devil is rallying to rise up again against mankind. By Dante's demon blood, you enter this dark realm of demonic marionettes, unearthly phantoms, grim reapers, and other retched souls. Transform to a demon state to inflict devastating attacks on enemies in this gothic battle of good against evil. Collapse",74.0,mixed or average reviews,11.0,5.0,6.0,0.0,7.7,generally favorable reviews,84.0,3.0,2.0,1.0,"Action Adventure, Linear",No Online Multiplayer,M,
void-trrlm()-void-terrarium,https://www.metacritic.com/game/switch/void-trrlm()-void-terrarium,NIS America,Nippon Ichi Software,"Jul 14, 2020",PlayStation 4,"In a world contaminated with toxic fungi, a discarded maintenance robot finds a girl named Toriko on the brink of death among the discarded junk in a scrapyard. To reinforce the terrarium as well as Toriko’s poor health, the lone robot must venture into the wasteland to gather resources while battling the vagrant machines and mutated creatures that roam there. From the creator of A Rose in the Twilight and htoL#NiQ: The Firefly Diary, this harrowing roguelike adventure combines cute visuals with a somber yet whimsical post-apocalyptic story. Install various equipment, skills, Knacks, and parts you find on your expeditions to improve your ability to explore the wasteland and fight enemies, while preventing threats to Toriko’s health. Choose your loadout wisely as you fight through procedurally generated levels in turn-based combat. No two adventures are alike when braving the toxic wastes.
Collapse",74.0,mixed or average reviews,11.0,6.0,5.0,0.0,7.0,mixed or average reviews,9.0,1.0,0.0,0.0,"Role-Playing, Roguelike",No Online Multiplayer,T,
alders-blood,https://www.metacritic.com/game/switch/alders-blood,No Gravity Games,Shockwork Games,"Mar 13, 2020",PC,"Alder's Blood is a stealth, tactical turn-based game set in a grim world, where nature stood against humanity and repelled the civilization. Use a wide variety of weapons, stay in shadows and prepare deadly traps to survive in combat.",74.0,mixed or average reviews,12.0,7.0,5.0,0.0,7.4,mixed or average reviews,26.0,10.0,2.0,2.0,"Strategy, Turn-Based, Tactics",No Online Multiplayer,T,#89 Most Discussed Switch Game of 2020
mighty-goose,https://www.metacritic.com/game/switch/mighty-goose,Playism,Blastmode,"Jun 5, 2021","PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X",Mighty Goose is a fast paced run & gun shooter starring a bounty hunter Goose. Use epic weapons and devastating war machines to battle against screen filling bosses and hordes of enemies!,74.0,mixed or average reviews,15.0,9.0,6.0,0.0,7.5,generally favorable reviews,13.0,4.0,1.0,1.0,"Action, Platformer, 2D",No Online Multiplayer,E10+,
famicom-detective-club-the-girl-who-stands-behind,https://www.metacritic.com/game/switch/famicom-detective-club-the-girl-who-stands-behind,Nintendo,"Nintendo, Mages.","May 14, 2021",,"Find the secret behind a grizzly rumor haunting a Japanese high school. Interrogate suspects and hunt for clues to piece together chilling conundrums plaguing a high school in Japan. Suspense (and a little bit of horror) ensues as you try to free students from their nightmare. Play at home, on the go, or in your favorite reading nook—only on the Nintendo Switch system. Can you figure out who the culprit is...before it’s too late?

Play Famicom Detective Club in English for the first time

Originally released in Japan only, the Famicom Detective Club™: The Girl Who Stands Behind game has been localized with English text and modernized for the Nintendo Switch™ system. While the graphics, music, and sound effects have been recreated, players can also choose the original 8-bit soundtrack. Discover a piece of Nintendo history with the Famicom Detective Club series of games.

Buy one Famicom Detective Club game, get the other at a discount

Famicom Detective Club: The Girl Who Stands Behind is the second game in the series. The first game, Famicom Detective Club: The Missing Heir is also available on Nintendo eShop. If you purchase one of these games on Nintendo eShop, you can get $10 off the other when also purchased on Nintendo eShop* Collapse",74.0,mixed or average reviews,60.0,38.0,22.0,0.0,7.1,mixed or average reviews,15.0,5.0,0.0,2.0,"Adventure, Visual Novel",No Online Multiplayer,T,
tesla-vs-lovecraft,https://www.metacritic.com/game/switch/tesla-vs-lovecraft,10tons,10tons,"Mar 16, 2018","iPhone/iPad, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X","
Tesla vs Lovecraft is an intense top-down twin stick arena shooter. Play as the enigmatic inventor Nikola Tesla harnessing the static energy to power up Tesla-Mech and give the lovecraftian nightmares a lesson in horror!

Tesla vs Lovecraft is a top-down twin stick shooter with goal based levels. The games highlight features are Quantum Teleportation, which allows the player to warp short distances even through solid objects, and the Tesla-Mech, which provides the player an immense boost to firepower for a limited time.

Genre hallmarks such as a large arsenal of weapons, a multitude of player empowering perks, monster crushing powerups, and secondary weapon abilities are also included. Collapse",74.0,mixed or average reviews,10.0,4.0,6.0,0.0,7.3,mixed or average reviews,14.0,4.0,1.0,1.0,"Action, Shooter, Shoot-'Em-Up, Top-Down",No Online Multiplayer,T,
battle-brothers,https://www.metacritic.com/game/switch/battle-brothers,UKIYO PUBLISHING LIMITED,Overhype Studios,"Mar 11, 2021","PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X","Battle Brothers is a turn based tactical RPG which has you leading a mercenary company in a gritty, low-power, medieval fantasy world. You decide where to go, whom to hire or to fight, what contracts to take and how to train and equip your men in a procedurally generated open world campaign.",74.0,mixed or average reviews,11.0,6.0,5.0,0.0,8.1,generally favorable reviews,13.0,7.0,0.0,0.0,"Strategy, Turn-Based, Tactics",No Online Multiplayer,T,
